DLPFC	ACC	PUT	GP-INT	GP-EXT	CAUN-H	CAUN-B	HIPP-CA2	CB	THAL	NACC	HIPP-DG
9.246686942	9.036128252	9.25752802	10.21743367	10.40063748	9.530225353	9.287557498	8.744731444	9.077044048	9.309950158	8.818805227	8.671883366
4.16630671	3.683750756	4.088329657	7.147598989	6.951216325	4.860409695	3.011098418	3.303293662	2.759103705	6.200016342	4.288840811	3.106257575
7.129837749	6.317632593	5.599407376	6.318240921	6.416413875	5.843432066	6.130942643	6.476152773	5.972549556	6.452334861	5.620037029	6.526490382
8.441625655	7.705538614	8.157317958	8.099375383	8.464335474	7.899035462	7.811370457	8.145664023	8.335689948	8.073357302	7.991553569	8.336053925
5.805582461	6.245625523	6.669653128	7.297556268	6.665611995	6.426131983	6.734152477	6.24631297	5.509628474	7.026604535	6.42661317	5.652257635
7.124826548	7.340547572	6.857409931	6.638021549	6.525189839	6.949762066	7.061316197	8.552240535	5.042187253	6.066641983	7.078635711	7.832331025
7.428172932	6.851043685	6.31390996	7.438082626	8.068460211	6.775889486	6.80405169	4.080508528	6.368471945	5.436793052	6.399645865	4.038960885
3.998645776	1.237370482	1.284590439	0.959935461	2.813698033	2.576696685	2.071104055	1.238240427	1.724277208	0.711218296	2.09303035	1.421601938
6.769088079	5.757789518	5.317728773	6.096712399	6.071300086	5.706158955	5.775349187	5.867905155	5.441124725	6.282225394	5.578338269	5.425782723
5.053470148	3.977775355	4.409023701	5.585506116	6.224777256	4.435699742	4.041349471	3.960562769	5.285956141	4.673971435	4.130123691	3.517846722
8.966961158	8.365691228	8.105019933	8.405220234	8.791259809	7.654103439	7.590813487	9.349092203	8.068674099	8.851885999	8.105992516	8.136584767
6.731994553	5.866371067	5.747082584	6.651017559	6.735360256	5.751318245	5.869063955	6.704702841	6.440242487	7.013078345	6.056645461	7.644799545
6.116569044	5.444188246	5.455479356	6.607211856	6.59456955	5.947394059	5.683870363	5.095683754	5.595583051	6.078772953	5.295566341	5.786507033
5.090904539	4.330505359	4.886067898	5.308566086	6.057022056	4.242966688	4.649142373	5.15221669	4.573845407	4.023619874	4.870734752	4.746773522
7.435950809	7.147598989	6.781485489	8.050104093	8.031388321	6.870855778	7.186428443	6.928734485	6.871533558	7.586239095	6.684217972	7.11066175
6.651882486	6.417904949	5.181037923	6.935032303	6.820063541	5.993006637	5.681092053	5.634425832	6.505066171	6.269080085	5.711689697	5.577525091
3.861250586	2.506433981	1.61634783	2.317533622	1.283284138	2.518696062	1.828140143	2.052089056	3.331492881	1.241978519	1.060174616	2.916186019
5.97809256	5.761128894	6.021741007	6.165741088	6.544729165	6.004024787	6.185102012	5.440437278	5.629791407	5.781426077	5.588568369	5.659764163
6.514842368	5.586764061	4.66757274	6.044436622	5.973147138	5.094149027	4.920380572	4.358498334	5.289038774	6.012505209	4.151793062	4.46072926
7.854936399	6.989191846	6.727149784	7.352235275	7.479817257	6.413400578	6.438864367	5.797612254	7.378785821	7.541028437	6.49461032	6.192473412
2.22246377	0.92507229	0.950385567	1.417087721	2.117942698	2.488346406	2.224384713	1.821707205	2.192791638	0.732147251	0.956712137	1.599627857
3.103798004	2.893166717	3.930701012	4.245005081	2.537393264	3.687826643	3.072013834	3.660941323	2.985528372	4.3654638	4.063451582	3.581742679
8.654199161	7.90957152	7.520592623	9.210648743	9.410047352	7.66575319	7.604924455	6.965232944	7.234520528	8.875566318	7.254046317	6.52358719
6.305185964	6.013762425	6.257379609	6.907308878	6.85973079	6.183108082	5.992648883	6.427421484	5.900044141	6.770809602	6.33521089	6.474331114
5.241862498	4.724325764	4.789727432	5.089409454	5.395309505	4.856714556	4.686194249	5.357351977	5.51123673	5.214099502	4.19398156	5.119744737
7.545184472	7.462337907	6.471421813	7.842226776	7.866830732	7.132223236	7.046578096	6.627370255	7.693300374	7.234445546	6.558889427	7.505072216
9.235007453	8.619627916	9.191787851	9.10320706	9.254960961	8.67623778	8.676575219	8.954504488	9.200788427	8.827701513	8.836232098	9.174707808
2.873970541	2.578600498	2.424110814	2.786386576	2.452181117	2.954572798	2.048167741	2.658586653	2.065202063	3.138767308	3.501305441	2.721782421
7.586565132	7.09014723	7.098739105	7.155164163	7.046689487	6.929320662	7.635744516	9.654813709	5.910011754	6.578072855	6.34406492	7.573067331
6.589799031	6.111558204	4.571995148	6.724380263	6.712982177	5.239309553	5.057737999	6.415330146	4.381844658	7.178154879	5.360177927	5.324248985
2.453910918	0.819401403	0.978981163	2.085252593	0.897576127	1.410843494	1.995035333	1.068978564	2.055966552	0.693895238	0.791234619	0.67448798
6.25860445	5.289334718	3.15300274	5.898736826	5.23415217	4.759886995	4.390737913	3.870839424	4.905674107	4.586993661	4.163348529	3.465750508
6.17670656	5.446050538	4.539308078	6.199088566	6.132890705	4.905922292	5.087248971	4.18990835	5.569804502	5.748053897	4.589743465	4.399666791
7.886313713	7.596636557	8.637033897	8.315254423	8.661191133	7.873807279	7.953320768	8.466080011	7.259293624	7.898215709	7.825225767	8.153283736
6.778022038	5.488502313	4.902002888	6.799095016	6.637904766	4.97624805	4.72118791	4.654027783	2.700713958	6.443100324	4.074365651	1.619834915
9.623450074	9.010524385	9.117122517	9.321825642	9.748925153	8.869994189	8.868808018	8.704934969	8.944126159	9.56969749	8.678182061	9.140154707
5.612467454	5.504280248	3.651327987	4.340907784	4.68757234	4.95582343	4.848061877	4.582530464	4.966160412	4.604623915	4.184656147	4.551381963
9.421919077	8.320356518	7.486099566	8.010211	7.920138251	7.440575714	7.311691694	7.567963441	8.501155071	7.99567967	7.518977081	7.476981337
3.362531449	2.99739578	3.797264928	4.342673624	3.512577895	3.315728452	2.967961013	3.825847804	3.552106878	4.283534145	3.036529189	3.706987319
7.623586591	7.136689554	7.644556447	7.856572468	8.158680444	7.172011022	7.40883251	6.555040997	5.868481508	7.626080597	6.882388322	6.699655273
6.451334408	6.684741788	3.896562749	8.044397807	6.234090956	4.177331724	6.283767556	1.557627407	4.288321614	4.591350886	4.866420603	3.648525499
6.137402491	4.810848102	5.362894597	5.378970335	5.870041911	4.205835477	4.942905374	2.179930065	6.029472554	5.184217438	4.975126008	2.436158075
6.337200786	5.444144348	5.928273722	5.385118563	5.867214241	5.655710304	5.798577919	6.164653393	5.921636519	5.536029663	5.546196641	5.61186809
3.9704064	3.088196115	3.822056571	4.112954743	4.9218271	3.930903717	3.792955975	3.768228099	4.807518716	5.140624519	4.190113124	4.097352674
6.477169014	5.119802096	5.602351924	5.977490552	6.531515119	5.563805519	5.332644365	5.761679485	5.883594979	6.894047295	5.311627322	4.778209632
8.008827886	7.418862366	6.021776545	6.975648598	6.599325583	6.549242302	6.550184586	7.374315238	8.816470173	6.280236052	5.896090886	6.437809029
5.777133048	5.407053679	4.344544905	5.104211722	5.301449808	5.170839182	5.146314545	5.063546625	5.11578594	4.581289556	4.905922292	4.499879923
7.322591712	6.420682844	5.865161717	6.796247661	7.110216314	6.197433873	5.975756021	5.938126045	6.493839232	6.69322921	5.945078298	5.948589681
8.980189068	8.092394687	8.590444616	8.197870626	8.767988436	8.341149826	8.64647401	7.634743316	8.963464131	8.54732496	8.382847782	8.172349809
9.885419422	10.67795502	10.53500934	11.28568232	10.41577165	9.859965918	11.17626807	10.34103075	10.16822139	11.14507108	10.89027904	9.932546829
11.70558337	11.1660621	11.37081083	11.62024008	11.5899674	11.26678662	11.57311382	10.76791649	11.24419703	11.47192915	11.140677	11.06474645
10.94377645	9.869187914	9.340506919	9.59952121	9.551644913	9.129534613	9.01492843	9.309075371	10.31455565	9.794649077	9.276852104	9.392862667
7.9686739	6.808452498	6.789604038	7.032382083	7.071941062	6.700780618	6.906991121	6.140004599	7.631575267	6.554298494	6.471245169	7.115655562
0.67448798	1.186758926	0.949266364	0.67448798	0.695415948	0.80939728	0.936553419	1.366425594	0.867571187	0.710019163	0.812642065	0.67448798
7.265231966	7.383576182	8.38669949	8.607991437	7.801748515	7.423884854	8.047856348	8.496982793	6.907249377	8.633362031	8.619627916	7.52610108
5.790101197	5.583410717	5.746160288	5.649710881	6.038401096	5.06784398	5.033667626	4.367015986	4.862731879	5.698755673	5.552064167	4.511394645
8.082777827	7.042962476	7.012954854	7.559577968	7.568428843	6.530368281	6.595578958	7.009512092	7.188591852	7.604853734	6.843247956	6.267931428
8.758119301	8.423125355	8.649821981	8.815183609	8.989264809	8.307476062	8.212885534	7.338263475	8.563874565	8.861781538	8.871512617	8.477755741
8.328127724	7.320821449	7.317643649	8.006149591	8.056184953	7.088981781	6.924542287	6.631618112	7.837229566	7.595408537	6.944119726	7.476569751
9.994130799	9.547026871	9.302096421	9.797775926	10.21641775	9.483970716	9.413699396	9.000050868	9.330806149	10.10142483	9.182756682	9.59198084
6.577025402	5.85665323	6.108430479	7.767430482	7.74867543	5.758938819	6.310346964	4.307943543	3.973874353	6.469300427	5.573375963	3.8874395
7.392804902	7.331471125	6.067845558	4.680032033	5.782376793	7.308621978	6.669607721	6.279189776	4.055380591	2.332282685	6.578634892	5.897638178
11.7352886	11.59037936	11.67663378	12.08693764	12.3362592	11.6904595	11.65919242	11.41927111	11.4278353	11.72531407	11.62410269	10.92820833
6.670985125	5.731222489	4.966379601	6.316747874	5.851171953	5.113974437	5.487887551	4.818451162	5.385130412	6.108069658	4.986844517	4.61441037
5.582831738	4.467330244	4.18602135	6.08160272	5.871467543	4.487422369	4.574934517	4.583547727	3.685040247	5.676067734	5.059821845	3.810204654
7.399222706	7.018670416	6.524757346	7.382185863	7.540905404	6.779630639	6.789374399	6.6546841	6.890200276	6.991636099	6.314938826	6.545987494
10.01848045	9.196493014	9.083578672	9.51411444	9.754395981	9.320807867	9.132341698	8.533503012	9.124730394	9.487898373	9.033616536	8.917821288
8.793100922	8.007610255	7.124846847	7.788260157	7.907824583	7.449246874	7.764783156	6.378993183	7.185800231	7.657885027	6.808452498	6.842263532
11.083183	10.4371787	9.395263274	10.18603759	10.31255642	9.46747084	9.188576074	9.641105554	9.6187453	10.93396665	9.044079041	9.375755455
8.041315827	7.495208264	6.520630569	4.974142989	5.482683684	7.546644167	7.451177203	6.802457525	5.10358408	4.685511882	7.165396008	6.824568428
5.598069057	4.038596527	2.893971534	5.416024449	5.14036287	3.937758961	4.184577735	4.426163885	4.548487157	5.332644365	4.098768611	3.150758085
10.56062402	9.918350706	10.09325451	10.32258503	10.65878662	9.90687236	9.853967602	9.545547291	9.729249295	10.08499241	9.812962071	10.30366735
6.160023566	6.712348507	6.103583	8.086145777	8.155419509	7.050360548	7.163631141	6.819602346	6.972755981	7.918342014	6.442905743	6.602269617
11.58386396	12.17968899	11.28237581	13.04820015	13.04820015	11.51829587	10.97538855	11.79852412	11.73407664	12.8806139	11.38462143	10.94926105
6.89706801	6.049351591	4.026795019	5.66029883	6.012064224	4.884698789	4.229208144	4.874822555	7.373239919	5.762658501	5.447038059	5.637103678
4.120118171	4.19288649	3.11472098	4.338053858	4.336693143	2.933808978	3.749120852	2.450402171	2.264905127	2.258749823	4.344210656	1.577867947
1.442984112	1.129890435	1.371525732	1.706062982	1.34959328	1.721648397	1.740344165	1.238469758	2.056094242	0.774582055	1.158974759	0.722853813
10.21735644	9.17261783	8.76273205	9.292122296	9.559486783	8.586033128	8.455356755	8.856045894	8.583838522	9.881629052	8.917491672	8.748001389
0.680750995	1.207418209	1.107223493	0.680750995	2.433159454	3.01111117	2.057520304	1.320487751	1.105519266	0.814789596	0.957668032	0.67448798
8.559897701	7.536607643	7.20244235	7.974587792	7.817019929	7.436300478	6.963908782	5.670891347	7.550169632	8.169826574	6.854404511	6.371709913
2.512713547	2.504235536	0.997252273	2.39335745	0.868992709	0.918269041	3.26067385	3.355657563	1.852607505	0.797448325	0.761601018	0.884376042
9.552775356	8.736730835	8.685954787	8.933175395	9.019452839	8.371437158	8.300817663	8.030195126	8.229830913	9.381521989	8.179892047	8.216559052
5.894085478	4.93692002	4.828525195	5.538785725	5.816684956	4.646413391	4.941240882	5.044648757	5.866347513	5.74142452	4.409452848	5.039358744
7.488165601	5.807132217	5.572275665	5.705578873	5.884354925	5.209460364	5.62532883	5.060229059	6.087994082	4.780008448	5.66775661	5.230003152
12.39578655	11.79226401	11.03924562	12.26937064	11.98083668	11.66577492	11.31909378	11.14959201	11.79577443	11.82262749	11.10700221	11.09474434
10.84112454	10.43350462	10.64065572	10.64727854	10.7760793	10.27823402	10.3420305	10.24868293	10.44089108	10.86119268	10.09653568	9.988347297
9.688760941	8.939507498	8.73946722	9.132440433	9.254960961	8.453480598	8.248697711	8.525779933	8.519779997	9.281817505	8.850254763	8.655856205
8.129374826	7.443072586	7.522984511	8.237871217	8.735374916	7.68881872	7.568683102	7.171674627	6.759901942	8.182430823	7.127576595	7.235557185
6.193136724	5.946637317	5.267546519	6.79873426	6.767491345	5.670588178	5.68101037	5.942855615	6.523888767	5.718852379	5.470482894	5.713884169
8.832189554	8.476360547	8.229434633	9.348736359	9.541345409	7.88511613	7.521803012	7.109911179	8.153582642	9.322464386	7.999025019	7.684831238
9.505153367	9.05809073	8.440435147	10.2628441	10.21647746	8.326435639	8.182037711	7.24618223	8.47875612	9.279079609	8.71957194	8.190326444
5.930834602	5.310714352	4.137286508	5.551502175	5.683717447	4.242890939	4.094988969	3.890416998	3.338036197	5.655387066	4.397783963	4.026241127
10.90244275	10.72668099	9.777909463	12.18968444	11.91386016	10.39126355	10.2510969	8.182653891	9.207733042	11.34711928	9.829781555	8.019631706
9.111408534	8.380979057	8.868742081	8.787381729	9.023702246	8.259304788	8.501209724	8.022847583	9.022067565	8.816432313	8.195547911	8.629958551
4.949800421	4.58388792	3.511936974	4.620868264	4.115929661	3.075367595	3.506301458	3.417468697	3.443391767	2.374026592	2.797433397	2.78384806
2.658890678	0.953522624	0.965577116	0.67448798	0.700295974	0.937556145	1.428343623	1.43240945	0.795096463	0.833278851	0.782229577	0.67448798
12.39032905	12.08379075	12.33095877	11.84080532	11.65328068	11.84080532	11.99393106	10.46602859	11.07319036	11.2248221	12.06536548	10.07039002
10.92476802	10.70057548	10.80410313	11.33069232	11.29668151	10.54007637	10.40965077	10.72509514	10.40283245	11.00895887	10.79935451	10.0314788
11.61824217	10.90620298	10.79939769	11.97616933	11.75633034	10.59328491	10.39274936	11.09784528	10.40213826	11.71842583	10.77560534	10.7185742
12.03445882	11.61339322	11.6288548	12.15988213	12.23583307	11.59037936	11.97095338	11.29745285	11.88385747	12.07531503	11.44420548	11.17599464
15.28813283	14.40887657	13.20869134	14.59743384	14.42975464	13.68427765	13.65208537	13.17642777	13.80513939	14.11296322	13.435952	13.11146866
7.646421213	7.278851592	7.43893493	8.556401044	8.722325661	7.08906568	6.459109436	5.881845982	8.803107904	8.495645844	7.350901234	6.118561954
8.113126826	7.403618673	8.338886066	8.212496255	8.229546583	7.709467712	7.611325899	7.523451683	8.083086668	8.232232518	7.904857146	7.416251342
7.762721007	6.857779929	6.2678908	6.40295074	6.33581002	6.482991951	6.439942692	6.691135171	6.518213831	5.752021218	6.306546177	6.661635272
12.40672669	12.3566418	12.45180978	13.28214926	13.26500535	12.53393092	12.81701443	11.57291326	11.21355636	12.15613723	12.25256407	10.67171702
7.358166979	6.533852846	5.321145732	5.81511439	5.842143668	4.973190903	5.869232803	5.179904792	4.980414895	5.630021136	5.681605702	5.606846163
0.692782501	0.804008086	0.844223421	0.67448798	0.67448798	0.722697048	0.724619146	1.210025274	0.988508143	2.25682706	0.797448325	0.762050292
3.38713644	3.186600774	2.932982458	3.70535539	3.376684167	2.427168045	2.588724424	2.886438849	3.198381576	1.144655824	2.795317471	1.909880015
10.0557296	9.325097851	9.634055678	10.10351563	9.857485052	8.95667693	8.807699161	7.852462705	7.133955662	10.0552422	9.131177802	7.755467517
6.01717894	5.871481241	5.969384184	6.702671459	7.164047374	5.690689022	5.409612009	4.524095728	4.271020541	7.569480345	5.479168651	4.483588596
6.188208866	5.494377588	5.353101021	6.276947557	6.643015321	5.184231077	5.548444639	5.456557365	5.093771679	5.75452521	5.64436968	5.653158024
10.88275355	10.04531834	10.43661936	10.63671247	10.31653453	9.603660775	9.782568491	10.61439431	9.877054572	10.40965077	9.910653755	9.411933492
14.3139297	13.97295584	13.85402535	14.39046588	14.39046588	13.48346759	13.82171498	13.51819215	13.92786862	13.99359543	13.74304865	13.50355779
0.67448798	0.811860005	0.88918312	0.67448798	0.67448798	0.680750995	0.759545907	1.305114057	0.754556925	0.67448798	0.900407967	0.67448798
4.444882553	4.350995064	3.895408574	5.608727013	5.946292171	4.679519348	4.620226841	2.750917133	2.708802598	5.74718644	3.417468697	0.828383647
14.96566531	14.6181171	14.50015926	15.15321245	15.02362314	14.28810979	14.63182304	14.21334903	13.25360409	14.39046588	13.88348854	13.60701778
8.815090114	9.165546844	8.488912076	9.97872358	10.17491369	9.086691681	8.901429589	6.546905503	7.301153366	8.486801446	8.402417938	6.547982744
10.60071821	9.367931413	9.040680639	9.5445778	9.695584448	9.267725674	9.26664115	9.127622639	9.495929609	9.649314872	8.391594723	8.419899209
9.435588443	9.05691538	9.276092764	9.98002548	10.2578523	9.251816165	9.357578129	10.41161134	8.728801045	9.496695962	8.453397285	9.385986205
15.28813283	15.13265869	14.62434526	16.2791962	15.97307448	14.6784279	14.9530211	14.37464827	14.62123454	15.1270657	14.59743384	13.91279484
2.702061977	0.960461578	1.127384217	1.846460725	2.384257955	2.267760306	3.3932771	1.739022023	0.67448798	2.230212893	1.116930951	0.67448798
7.160660148	5.754692753	5.241313117	5.179656094	5.361153084	5.731222489	5.377628948	6.932071015	7.280629377	5.273729464	5.76040293	6.414868259
12.56435266	11.92494694	11.14505114	12.65158175	12.67920342	11.64947693	11.66983881	10.74654963	10.73080152	11.70884649	11.48941223	11.02223202
5.946620104	5.199422326	5.649796293	6.071287027	6.063028498	5.348074309	5.54949935	3.106390562	7.106704212	5.72627695	5.283713997	5.299690218
13.23895892	12.29981687	11.55579096	12.66270063	12.56630056	11.34536915	11.44215536	12.23637023	11.91763962	12.7026427	11.43597185	11.54985671
10.7056809	10.30603729	9.96092609	11.39307611	11.40074375	10.49507406	9.691378592	10.86081441	9.449951027	11.65668644	9.981644785	10.66368362
0.67448798	0.680750995	2.372351098	2.048383508	0.747736699	1.633816006	1.257467081	0.979709868	1.658522064	2.128928949	1.301551832	2.453281692
3.668314972	3.22731797	4.967307705	4.342191266	4.377411834	3.092990139	4.030117941	3.588807098	1.492111512	3.773664076	2.865351412	1.870789981
8.178339677	7.567114224	7.228107666	8.688877509	8.79323104	7.859856243	7.8421214	7.208378602	7.013649215	8.06129394	7.101618135	7.195271175
11.81435266	11.27315649	11.27918527	11.10210455	11.21918069	10.6082503	10.89515866	10.22809419	10.20398489	11.22000165	10.84902336	10.4708329
9.467831819	9.124639132	10.63526089	10.14157819	10.02515184	10.11087692	9.935562461	10.3470921	9.103509788	10.11087692	9.777647341	10.90664786
12.86807543	12.70205869	12.71924514	12.71924514	12.39637698	12.21538303	12.22642911	12.03445882	11.55942975	12.6055294	12.08379075	11.92555781
10.63526089	9.935225654	9.442848463	10.93329916	10.90090402	9.795951175	9.541635948	8.307475735	9.652243378	10.23377774	9.444000457	8.654853758
11.67922773	11.5899674	12.12860157	12.61737981	12.76836467	11.64947693	11.26974664	12.03894971	12.0061759	12.80038206	12.10323504	12.35855384
9.640518302	9.24771665	9.290515512	10.16893554	10.21091611	9.083120648	8.883935783	9.572223235	9.571717288	10.14977131	9.14182875	9.781412481
7.479200555	7.467084832	7.149373662	7.987305004	8.239572742	7.259199209	7.371294693	7.649074659	6.586996106	7.694640043	7.30561848	7.63530644
5.686386008	5.597816937	5.469207395	6.405937188	6.613946509	5.624325035	5.609609407	5.944000234	5.207128625	5.965244117	4.913279494	5.755826437
7.582437074	7.314351346	7.088525228	8.014160236	8.079344234	7.14743214	6.949068506	7.004577386	8.145304682	7.838082977	7.03546765	7.290081205
3.852212868	4.046041242	3.176400976	4.614745645	5.049778134	3.881798699	3.786145527	2.50557404	3.091523451	3.966503628	4.10073668	0.9145228
2.230038151	3.45091019	0.865908581	1.039088634	0.67448798	1.977586934	0.760779217	2.631205973	1.64319456	1.308093526	0.869484813	0.67448798
4.270082187	4.912411043	2.142322528	4.42267167	4.139202577	3.656114465	3.856451723	4.61143174	2.329509734	3.523632451	3.911527375	3.542541555
2.901329543	3.408746581	4.120118171	5.019968851	5.752601792	4.306843477	2.969000926	2.683660427	3.00204599	4.241567951	4.340907784	2.63656548
4.748871654	5.296237871	5.293424904	6.17779692	6.811758887	5.292639206	5.13110378	4.338350893	4.825106065	6.102506175	5.366328475	4.415680591
7.542345917	7.488028238	8.598992179	8.547088054	8.872976777	7.802614112	7.762721007	7.576189186	7.951035889	8.524743749	7.970026598	7.409607423
7.239728358	7.056570188	7.478439954	7.974268073	8.173685416	7.308621978	7.080094853	6.898619175	7.28580564	7.736913465	7.334523578	6.69154281
10.67575964	10.46415217	10.6212042	11.57311382	11.30968351	10.1109639	10.06941696	10.19831465	9.801549876	11.54649967	10.18015768	9.340976295
8.712274579	8.142206717	8.369350289	9.435588443	9.694538919	8.279313358	7.911318437	8.171077566	7.878282826	9.731167649	7.95060049	7.400027179
10.72135762	10.22157561	9.791879735	11.33894072	11.10856974	10.01000526	10.21647877	9.131407801	9.311393607	10.82501431	9.626995714	9.082526322
10.89120614	10.50003501	10.70086337	11.73689994	11.80945742	10.58882712	10.70748506	10.0557296	9.85911597	11.69344789	10.29693234	9.976382788
10.16520655	9.692355147	9.675531256	10.96540912	10.86081441	9.633759538	9.815868797	8.931664001	9.053050551	10.71996119	9.116734539	8.816956938
6.696447754	6.586263767	6.68973136	7.9467062	8.244082764	6.884670232	6.360329207	5.906885112	7.005400548	7.949891353	6.607656184	5.608045918
6.402695934	5.4450605	5.688018708	6.452613724	6.555075999	5.301694528	4.712542503	5.593740828	4.495313943	6.885515484	5.494396636	3.835553425
5.282557626	3.754253243	4.209793301	4.842823321	5.279514409	2.88181851	2.387512156	4.248608615	2.566695339	4.990067091	4.208701948	1.680046394
12.73563006	13.30873089	12.70660883	13.48346759	13.42698389	12.98263486	13.04554005	11.05293598	11.37333334	12.62391871	12.6939396	11.18467949
11.06441906	11.3612588	10.39349618	11.74904193	11.59037936	11.05850665	11.26928107	8.957052967	9.123224898	10.16535865	10.72808442	8.986680745
9.953897602	9.717727933	9.578268281	11.36398636	11.28775925	9.469594112	8.950983951	8.977781661	9.054916824	11.57898122	9.480662822	7.615334819
9.054312622	8.605289497	8.062031577	10.18319665	9.972797895	8.133865838	7.664386312	7.351637861	7.702147837	9.901819494	8.004462919	5.983825598
8.637033897	8.178101028	7.986307956	9.682961608	9.939350967	8.064875296	7.399093505	7.173691413	7.575779715	9.771700268	7.770964333	6.433401579
0.67448798	1.074968463	1.227781086	0.67448798	0.962003167	0.692782501	1.123360033	1.328401577	0.990838331	0.67448798	1.04234908	1.570681185
4.876627486	4.135903596	4.415967689	5.536910097	4.54875667	5.048839682	5.031317817	4.802313445	4.750073841	5.768905194	5.127389502	5.074240919
12.59114972	11.61993151	11.00480227	12.18968444	12.01952264	11.28194937	11.30887134	9.638219587	11.51316856	11.67164101	10.61135996	9.453122598
11.73992747	10.70664607	9.863816282	11.49459198	11.18719441	10.10351563	10.42833404	8.740629697	10.27346797	10.84902336	9.822034777	8.374779693
12.15613723	11.04563805	10.31255642	11.54202014	11.71381562	10.58277252	10.79207554	8.870505524	10.9139631	11.15319785	10.18572635	8.837968613
11.95450655	10.77256694	10.03407518	11.37932896	11.32998674	10.49901265	10.65554872	9.065574455	10.68974239	10.9679893	9.931190669	8.861240183
12.15127079	10.99427039	11.02670032	10.94440175	11.2248221	10.78292624	10.75006345	10.64880408	11.35108565	11.22886002	10.4800588	10.79468652
4.936080942	3.221428322	1.162833671	4.217839616	4.529908092	3.134456668	3.872501936	2.706520455	4.335394332	3.788473194	2.561134545	3.340028829
9.357944281	8.119440941	8.112216234	8.260489481	8.466862087	8.271693974	8.201064179	8.113080387	8.795698308	8.451801449	7.714509993	8.045386417
7.976233002	7.80900173	8.466080011	8.475717313	8.706472127	8.088638455	8.106736908	5.987517223	9.387398327	7.96576861	8.251380353	7.972670889
4.625707654	3.951488952	4.279054634	4.616709364	4.886860077	3.761442046	4.542475999	3.923475915	5.472448793	2.402987864	3.495780714	3.981094548
7.09680509	7.056451155	7.250791941	7.373416761	7.803320622	6.591602864	7.415259691	6.939032281	8.923423573	6.131417629	6.270657421	6.721560815
7.985129564	7.58042005	9.360690853	9.252235865	9.075358669	8.992505996	9.052002546	9.351957998	7.846359645	8.556401044	8.05296711	9.627335023
7.800728031	8.106736908	7.662805576	9.21503965	9.040682197	7.708336748	7.892576979	6.57637428	7.157973847	8.523235411	7.975993436	6.610618381
7.102224897	7.409081943	7.172773505	8.353182043	8.368810059	7.107135788	7.043385622	5.961924041	6.531500726	7.952221486	7.326123452	5.970030057
10.02020562	9.327372408	10.08171883	10.30864223	10.65878662	10.24868293	10.02020562	9.189535838	8.376553987	10.46087452	9.565958484	9.166892507
10.06392219	9.18270385	9.116531864	10.23687438	10.39744608	9.850102541	9.735226575	8.084496268	8.204781449	9.705171979	8.849992798	8.429098207
10.04634621	8.920954884	9.324928656	8.199155312	8.646832205	8.97675484	8.873784064	9.155398323	9.421293646	8.943670073	9.044271621	9.316319782
10.69997639	9.322912687	9.800107675	8.819253342	9.129567093	9.254694222	9.330365864	9.368667767	9.865979589	9.232831832	9.364887992	9.677668523
12.84598648	12.772739	12.62962718	13.65776583	13.63469554	12.57067917	12.65158175	12.52855313	11.99731403	13.4788034	12.41045059	11.65185104
13.25037195	13.02103677	13.06121584	14.07665345	14.04610453	12.84898136	13.00667151	12.87319081	12.36826076	13.86344534	12.89442511	12.20662549
11.4569245	10.46602859	10.58744053	10.64675487	10.94504622	10.36575374	10.6376321	10.31156685	9.974977717	10.74940417	10.2354996	10.48465961
9.776124213	9.101041383	9.220853326	8.791373261	9.205225302	8.997365549	9.363650812	8.927111496	8.609990199	8.862435022	9.034002344	9.223360422
11.48070864	11.23138465	12.15988213	11.33894072	11.96545752	11.65983088	11.44215536	12.39218608	11.55628402	12.10276912	11.66983881	11.61075086
11.46683827	10.52161601	11.16764478	10.96131102	11.03924562	10.54595234	10.77560534	11.06436851	10.52866673	11.09052311	10.35893705	10.31110308
9.678198281	9.069948456	8.71393096	9.618638511	9.538156556	8.955417046	9.045810866	9.212859475	9.018652047	9.163351503	8.3072638	8.581566604
12.28130625	11.05008871	10.40965077	11.22000165	11.19036762	10.4685203	10.74544582	10.18572635	11.25426176	11.27491747	10.11348576	9.933315105
8.94501327	9.222507204	10.06507287	10.18158309	10.28752612	9.467831819	9.538699651	7.991544292	7.699859127	9.664066587	9.532678928	8.813197164
2.460987479	3.042047034	3.231925246	3.382303101	3.956994393	3.381780077	3.316465567	3.361364031	2.25749355	3.560545341	2.721424892	2.321464052
9.244187281	8.624059535	8.706313824	9.619466187	9.589207505	8.549995943	8.45922684	8.113139245	7.489649015	9.286837187	8.595816254	7.399007541
7.963278215	7.57660965	8.66268782	9.377889593	8.157187083	8.187311195	7.810039565	7.922147684	6.828624943	9.290024951	8.333317376	7.574833031
9.30443023	8.247245423	8.070375837	9.820789634	9.727830745	8.632019767	8.144765575	4.971736521	6.4115576	9.78783855	7.506480492	4.448307572
12.39218608	11.50873356	11.38476251	11.97475819	12.05435614	11.13056524	10.9679893	10.83711975	11.14653751	11.95761869	10.92315408	10.79779178
5.279229198	5.376056705	4.970813323	5.995823468	6.337867141	5.202640055	5.008589237	5.382100836	4.911057369	5.365012979	4.064834246	5.120506831
7.295544105	6.566975608	5.272335663	7.391011014	7.048428428	4.582672125	5.928403704	5.115300799	5.351850041	6.029010725	5.72707179	4.413499568
